220819; 583.88; 578.81; 578.06
220827; 575.25; 578.25; 576.00
220836; 579.00; 581.25; 578.44
220845; 580.12; 583.12; 578.25
220854; 580.88; 578.25; 578.81
220863; 579.94; 577.50; 578.62
220872; 579.94; 580.88; 584.81
220881; 580.31; 578.62; 578.44
220890; 581.25; 577.31; 584.44
220899; 585.19; 577.12; 578.44
220908; 579.94; 578.25; 577.69
220918; 582.19; 579.00; 581.62
220927; 579.94; 577.31; 576.38
220935; 581.25; 584.62; 576.38
220944; 580.12; 578.81; 579.00
220953; 581.06; 578.81; 577.88
220962; 579.75; 579.19; 578.81
220971; 580.31; 579.19; 576.38
220980; 580.88; 578.81; 578.25
220989; 579.38; 580.69; 578.44
220998; 580.88; 584.81; 578.44
221007; 581.25; 579.38; 578.62
221018; 581.25; 579.56; 576.75
221027; 581.25; 576.38; 578.44
221035; 581.06; 577.12; 580.69
221045; 579.56; 575.81; 575.62
221054; 580.12; 577.50; 576.38
221063; 581.06; 577.88; 576.19
221072; 579.75; 578.62; 578.44
221081; 580.50; 576.75; 576.38
221090; 582.19; 582.75; 577.88
221099; 581.25; 576.75; 578.25
221108; 580.88; 584.06; 584.44
221117; 578.44; 578.06; 578.81
221127; 577.50; 581.25; 584.25
221135; 584.44; 576.94; 576.38
221144; 578.81; 576.75; 577.12
221153; 584.81; 578.25; 578.06
221162; 579.00; 577.50; 578.81
221172; 581.62; 577.12; 578.81
221180; 579.75; 578.44; 577.50
221189; 578.44; 576.94; 578.44
221198; 582.19; 576.94; 580.31
221207; 580.12; 578.44; 576.38
221218; 576.38; 579.56; 578.81
221228; 587.25; 581.62; 576.19
221236; 577.50; 580.31; 578.44
221245; 579.75; 577.12; 576.00
221254; 580.69; 575.44; 576.38
221263; 585.75; 576.94; 578.25
221272; 578.44; 576.94; 578.62
221281; 580.50; 581.44; 580.69
221291; 580.50; 579.38; 578.81
221300; 580.12; 578.25; 575.44
221308; 579.56; 576.19; 578.06
221317; 580.31; 578.25; 580.69
221327; 579.75; 578.62; 582.94
221335; 584.25; 573.56; 576.00
221344; 580.12; 576.75; 578.44
221353; 580.31; 577.69; 575.81
221362; 578.06; 579.00; 578.25
221371; 581.44; 577.12; 578.25
221380; 584.81; 576.56; 576.75
221389; 578.44; 580.50; 578.44
221398; 578.81; 576.94; 582.19
221414; 581.44; 578.25; 578.06
221433; 578.44; 576.19; 579.19
221443; 573.75; 578.25; 579.19
221451; 582.19; 578.62; 578.62
221460; 580.31; 584.62; 576.38
221469; 579.38; 578.44; 584.62
221478; 580.50; 575.81; 576.00
221487; 582.94; 576.94; 576.19
221496; 581.25; 582.00; 579.00
221505; 580.50; 577.88; 577.69
221514; 579.38; 579.00; 578.81
221523; 580.69; 584.62; 580.31
221533; 579.94; 579.19; 579.00
221542; 581.81; 575.25; 578.81
221551; 588.00; 577.12; 584.25
221560; 582.00; 578.44; 584.25
221569; 581.44; 578.62; 578.44
221578; 580.31; 578.06; 577.88
221587; 588.38; 583.88; 584.44
221596; 583.31; 576.19; 584.25
221605; 582.38; 584.06; 579.00
221615; 580.69; 580.31; 580.12
221624; 577.88; 578.44; 578.62
221633; 581.06; 576.75; 576.75
221642; 580.31; 579.94; 589.31
221651; 581.44; 584.06; 584.81
221660; 580.12; 577.69; 578.62
221669; 582.19; 578.06; 578.62
221678; 579.19; 577.50; 576.38
221687; 577.12; 577.50; 583.50
221696; 582.38; 581.62; 576.56
221705; 578.44; 576.38; 578.44
221714; 579.94; 577.50; 578.44
221723; 580.31; 584.81; 576.19
221732; 583.12; 578.06; 576.19
221741; 580.31; 586.69; 578.44
221749; 587.25; 578.81; 576.19
221758; 579.75; 576.94; 576.19
221767; 582.19; 576.94; 576.19
221776; 579.00; 578.44; 584.44
221785; 580.31; 578.62; 576.00
221795; 579.38; 583.31; 576.19
221803; 581.62; 578.25; 578.25
221813; 578.81; 575.25; 579.00
221822; 584.06; 584.44; 578.06
221831; 581.81; 578.81; 576.38
221841; 581.06; 575.44; 575.62
221849; 582.75; 587.62; 577.12
221858; 576.75; 578.44; 578.62
221867; 582.56; 585.00; 577.50
221876; 582.00; 578.62; 584.44
221885; 580.50; 578.44; 576.56
221894; 584.25; 577.31; 579.00
221903; 581.06; 578.25; 576.00
221912; 579.94; 575.81; 579.00
221921; 582.19; 578.81; 578.44
221930; 579.56; 578.62; 577.12
221940; 581.62; 577.12; 577.50
221949; 580.31; 578.62; 580.31
221957; 581.62; 583.69; 582.00
221966; 579.75; 578.06; 577.69
221975; 579.75; 576.94; 575.81
221984; 581.06; 578.25; 578.25
221993; 579.94; 579.00; 575.81
222002; 581.06; 578.62; 576.00
222013; 580.69; 576.19; 576.00
222023; 583.88; 576.19; 576.94
222031; 582.00; 579.94; 578.81
222041; 578.44; 584.62; 578.44
222050; 585.75; 579.00; 574.31
222059; 580.50; 583.69; 575.62
222069; 582.38; 579.75; 576.38
222078; 579.19; 584.25; 584.44
222087; 581.81; 583.31; 578.25
222096; 582.00; 584.62; 578.81
222105; 579.00; 577.69; 578.44
222114; 582.19; 576.56; 578.06
222123; 578.25; 578.06; 576.00
222132; 579.56; 584.06; 584.06
222141; 582.00; 577.69; 578.62
222150; 582.19; 585.94; 580.88
222158; 576.94; 578.25; 584.44
222168; 582.19; 580.12; 578.81
222176; 584.44; 578.44; 578.44
222185; 580.50; 578.25; 576.00
222194; 582.38; 579.00; 578.81
222203; 579.94; 578.44; 578.44
222214; 582.19; 584.81; 575.81
222222; 582.19; 581.06; 578.06
222231; 579.00; 583.12; 577.69
222240; 581.25; 584.62; 576.19
222250; 581.06; 579.00; 580.50
222258; 585.38; 576.38; 576.56
222267; 584.44; 578.81; 578.81
222276; 581.81; 577.31; 578.81
222285; 581.44; 578.25; 579.00
222295; 583.69; 580.50; 578.44
222303; 581.81; 579.19; 579.00
222312; 586.12; 578.62; 579.00
222321; 582.19; 577.31; 578.44
222330; 584.62; 578.25; 578.06
222339; 581.25; 576.94; 578.44
222349; 581.06; 577.50; 579.38
222358; 581.06; 580.88; 581.62
222366; 579.19; 578.62; 576.75
222375; 580.12; 578.25; 575.81
222384; 582.00; 578.62; 578.81
222393; 581.06; 584.44; 576.19
222402; 581.06; 578.81; 576.00
222416; 578.25; 579.56; 577.69
222426; 580.31; 577.12; 578.44
222439; 579.94; 577.12; 577.12
222447; 579.38; 580.31; 576.38
222457; 585.38; 580.50; 578.62
222465; 581.44; 576.19; 579.00
222474; 579.94; 578.06; 582.19
222483; 581.25; 576.75; 578.06
222492; 579.94; 576.38; 576.19
222501; 580.31; 577.12; 575.81
222510; 579.75; 578.62; 576.38
222519; 578.44; 578.81; 578.25
222528; 579.75; 577.88; 578.62
222537; 580.50; 578.25; 576.38
222547; 578.81; 578.62; 582.00
222556; 584.81; 581.25; 582.38
222564; 583.50; 575.81; 577.12
222573; 579.00; 578.62; 584.44
222582; 580.31; 576.75; 578.25
222591; 579.38; 578.44; 584.25
222600; 579.75; 576.94; 577.88
222609; 584.62; 578.44; 582.38
222619; 577.88; 578.62; 581.81
222628; 579.56; 582.56; 578.25
222637; 580.31; 578.06; 578.25
222646; 580.31; 579.19; 578.25
222656; 581.44; 580.31; 578.81
222665; 589.50; 578.44; 577.50
222673; 579.75; 578.81; 578.81
222682; 580.12; 578.62; 575.62
222691; 580.31; 578.81; 576.38
222700; 579.75; 578.81; 577.31
222710; 580.12; 578.62; 578.25
222718; 578.44; 577.69; 578.25
222727; 577.69; 578.25; 578.06
222736; 579.75; 578.06; 576.75
222745; 578.25; 579.38; 578.06
222754; 582.75; 578.25; 577.88
222764; 579.75; 586.31; 580.12
222772; 582.56; 584.25; 578.62
222781; 583.31; 576.75; 585.00
222791; 579.00; 580.12; 577.69
222799; 579.38; 575.62; 577.88
222808; 585.75; 584.44; 578.25
222819; 582.56; 576.00; 576.38
222827; 577.88; 584.06; 578.44
222836; 580.69; 576.75; 578.62
222846; 582.00; 578.44; 578.81
222854; 580.69; 579.38; 579.00
222864; 580.69; 576.38; 583.69
222872; 581.62; 581.06; 578.62
222881; 579.56; 579.00; 578.06
222890; 582.38; 576.94; 576.19
222899; 580.31; 585.00; 578.62
222908; 580.88; 584.44; 576.75
222917; 580.31; 576.19; 578.25
222926; 582.38; 577.69; 576.38
222935; 582.19; 578.81; 579.00
222944; 580.31; 579.19; 578.44
222953; 580.31; 576.00; 580.31
222963; 580.31; 577.50; 577.88
222972; 581.62; 576.38; 578.06
222980; 578.44; 584.25; 576.38
222989; 581.06; 577.31; 578.62
222998; 581.25; 577.12; 578.81
223007; 579.19; 581.25; 578.62
223017; 582.00; 579.00; 578.25
223026; 579.38; 579.00; 576.56
223035; 581.62; 578.44; 578.06
223045; 581.25; 577.12; 578.25
223057; 585.00; 576.75; 576.56
223068; 578.81; 584.06; 579.38
223081; 578.81; 578.81; 577.12
223090; 579.94; 576.00; 580.31
223099; 581.81; 577.12; 578.44
223108; 582.19; 578.25; 578.81
223117; 580.50; 584.25; 576.19
223126; 581.81; 576.00; 578.06
223135; 585.75; 578.25; 578.44
223149; 577.69; 585.19; 577.69
223158; 578.25; 572.06; 579.19
223168; 580.88; 579.00; 577.69
223177; 584.44; 583.12; 576.94
223185; 582.38; 579.19; 580.88
223195; 580.31; 582.94; 578.06
223205; 580.69; 580.50; 578.81
223219; 580.50; 581.25; 577.69
223227; 579.56; 578.81; 584.06
223236; 582.56; 578.25; 576.38
223245; 581.06; 577.31; 576.00
223254; 580.12; 578.62; 584.62
223264; 581.06; 577.31; 578.81
223275; 579.19; 573.19; 585.19
223283; 581.25; 578.06; 576.38
223296; 579.38; 584.25; 578.06
223306; 578.25; 573.94; 582.38
223314; 582.19; 576.19; 584.44
223323; 579.00; 578.62; 580.69
223333; 579.94; 575.25; 577.88
223347; 579.56; 576.56; 578.06
223357; 575.44; 575.62; 576.94
223365; 580.69; 579.00; 579.00
223375; 587.25; 583.31; 579.75
223383; 578.62; 576.94; 587.62
223392; 581.44; 583.31; 578.06
223405; 579.19; 577.50; 579.94
223416; 586.69; 582.19; 576.19
223434; 570.94; 577.88; 584.06
223443; 578.44; 578.25; 574.50
223451; 581.62; 577.88; 577.88
223460; 581.06; 584.44; 581.81
223470; 578.62; 577.31; 577.69
223483; 578.25; 576.75; 578.06
223493; 580.12; 578.25; 577.69
223502; 582.56; 583.88; 578.44
223511; 587.44; 578.06; 578.25
223520; 582.00; 575.62; 578.62
223529; 580.69; 578.06; 578.06
223538; 579.00; 578.25; 584.44
223550; 576.19; 577.12; 577.88
223559; 582.38; 579.00; 578.06
223567; 578.25; 578.44; 576.00
223576; 580.50; 578.25; 577.31
223586; 586.69; 582.94; 576.00
223596; 585.94; 574.69; 575.62
223607; 582.00; 577.31; 577.88
223619; 576.00; 575.62; 573.94
223629; 582.75; 581.25; 577.88
223638; 580.69; 578.06; 578.25
223647; 579.00; 577.12; 577.88
223657; 584.81; 585.38; 578.06
223666; 577.50; 575.81; 578.25
223680; 581.06; 580.50; 576.19
223689; 588.75; 573.00; 576.00
223697; 579.94; 576.00; 578.81
223706; 582.75; 578.06; 582.00
223717; 579.19; 578.62; 578.25
223725; 579.94; 578.25; 578.25
223735; 575.62; 579.75; 578.25
223747; 580.12; 582.19; 582.19
223755; 579.19; 580.69; 584.25
223764; 581.44; 584.62; 577.88
223773; 580.12; 578.06; 584.44
223783; 580.12; 580.69; 576.00
223793; 579.00; 578.81; 577.69
223802; 582.38; 577.31; 580.50
223815; 587.06; 573.94; 576.19
223825; 575.62; 581.25; 584.44
223834; 578.06; 575.81; 576.38
223843; 581.81; 578.44; 577.88
223852; 577.88; 586.12; 579.94
223862; 582.19; 578.44; 580.31
223871; 580.88; 580.31; 578.25
223880; 577.88; 578.25; 578.44
223891; 579.00; 580.12; 579.00
223903; 581.44; 581.06; 578.06
223911; 581.81; 575.81; 575.81
223922; 585.00; 578.44; 578.25
223931; 580.31; 576.75; 578.62
223943; 580.12; 578.25; 579.75
223953; 578.06; 576.00; 584.25
223961; 580.12; 578.25; 578.62
223970; 581.06; 577.12; 578.25
223979; 580.50; 579.00; 577.69
223991; 584.25; 574.88; 582.19
224001; 575.81; 574.69; 575.44
224014; 578.81; 576.75; 584.62
224023; 578.62; 579.75; 578.81
224031; 578.06; 577.88; 579.00
224040; 579.19; 578.81; 578.44
224051; 580.69; 576.75; 578.62
224061; 582.75; 577.31; 576.56
224073; 588.19; 576.19; 579.94
224081; 571.31; 581.06; 578.25
224091; 580.50; 576.00; 579.75
224100; 581.25; 580.88; 582.56
224108; 584.81; 578.81; 578.62
224118; 576.19; 583.31; 578.44
224128; 582.94; 576.19; 578.44
224141; 576.38; 581.62; 578.06
224149; 578.44; 576.38; 578.81
224158; 583.88; 578.44; 579.00
224167; 578.44; 575.62; 578.06
224176; 581.62; 578.06; 578.25
224185; 579.94; 578.62; 576.00
224195; 583.31; 575.81; 585.00
224206; 579.19; 575.44; 582.75
224219; 582.00; 581.81; 578.06
224228; 578.06; 576.19; 578.06
224236; 580.88; 579.19; 578.25
224247; 577.88; 579.38; 578.06
224256; 585.56; 574.50; 585.56
224269; 587.25; 582.00; 584.25
224277; 575.81; 580.50; 584.25
224286; 579.94; 578.25; 580.50
224296; 580.88; 578.81; 575.25
224305; 580.88; 577.88; 589.88
224315; 581.25; 578.44; 578.06
224324; 578.81; 578.06; 577.69
224334; 579.94; 578.25; 576.19
224346; 586.50; 576.19; 573.56
224354; 571.88; 581.44; 576.19
224363; 579.94; 578.06; 580.69
224372; 579.00; 579.19; 578.25
224382; 580.69; 578.81; 578.62
224393; 579.94; 578.25; 584.62
224406; 572.81; 583.69; 575.81
224430; 587.81; 567.00; 577.69
224439; 566.25; 583.31; 578.25
224449; 576.38; 576.94; 578.44
224459; 587.62; 575.44; 576.38
224470; 572.44; 584.25; 582.56
224478; 578.25; 578.81; 576.00
224487; 579.00; 576.75; 576.38
224497; 580.31; 578.25; 576.38
224506; 575.44; 581.81; 580.69
224516; 581.06; 576.56; 584.25
224526; 581.44; 578.25; 577.69
224538; 577.12; 575.62; 582.00
224547; 579.75; 578.62; 577.50
224556; 579.75; 575.81; 576.75
224564; 584.25; 577.50; 578.81
224573; 580.50; 579.94; 578.25
224583; 584.62; 576.00; 576.00
224592; 582.00; 579.00; 578.25
224606; 578.06; 580.12; 579.38
224615; 576.75; 574.12; 575.81
224623; 582.19; 579.38; 578.25
224632; 581.25; 579.19; 578.06
224643; 580.31; 576.56; 576.75
224651; 579.00; 578.44; 581.62
224661; 581.81; 577.12; 578.25
224673; 581.25; 584.62; 575.44
224683; 578.06; 576.00; 582.19
224691; 580.31; 578.44; 578.06
224700; 579.75; 584.06; 578.25
224710; 582.38; 581.06; 578.25
224720; 571.31; 580.31; 576.75
224729; 583.31; 576.38; 582.75
224741; 582.56; 584.62; 575.81
224749; 576.19; 582.19; 577.69
224758; 581.62; 580.31; 578.25
224767; 582.38; 583.31; 578.81
224778; 580.88; 584.44; 576.19
224786; 578.62; 577.88; 584.62
224796; 584.44; 576.00; 576.75
224806; 579.56; 578.44; 580.50
224818; 584.44; 577.88; 574.31
224827; 576.19; 578.44; 578.44
224836; 580.69; 580.88; 578.44
224847; 577.50; 578.62; 578.62
224856; 582.94; 576.75; 584.44
224865; 580.31; 578.25; 578.62
224877; 579.19; 582.38; 578.25
224885; 582.75; 576.75; 578.25
224894; 582.00; 578.06; 577.88
224903; 578.62; 586.88; 578.62
224914; 588.00; 578.44; 578.44
224924; 577.69; 583.69; 576.56
224934; 581.06; 578.06; 582.94
224945; 579.56; 576.56; 574.88
224953; 585.56; 578.25; 576.00
224962; 579.19; 577.50; 577.88
224973; 588.19; 584.25; 579.94
224982; 579.19; 578.44; 577.88
224995; 586.69; 584.25; 576.00
225003; 576.75; 577.12; 577.88
225013; 582.19; 578.06; 578.06
225021; 580.88; 576.94; 582.56
225030; 581.25; 578.81; 582.38
225041; 580.69; 573.75; 584.44
225050; 579.56; 587.44; 580.50
225064; 580.88; 588.56; 575.62
225073; 582.00; 576.19; 580.69
225082; 579.38; 578.25; 577.88
225091; 581.62; 581.62; 578.62
225101; 582.56; 577.31; 582.56
225110; 580.31; 576.56; 577.12
225120; 582.38; 582.00; 579.75
225131; 583.69; 575.25; 578.62
225139; 572.06; 583.12; 578.06
225148; 581.06; 576.94; 578.25
225157; 586.88; 575.81; 577.69
225168; 582.56; 578.25; 578.06
225177; 579.19; 579.56; 576.38
225189; 582.00; 576.94; 574.88
225198; 579.94; 577.31; 574.31
225207; 578.62; 576.94; 578.25
225216; 588.38; 584.44; 579.00
225225; 583.69; 580.12; 576.56
225235; 590.44; 578.06; 576.56
225244; 575.44; 580.31; 578.81
225254; 580.50; 582.75; 576.75
225265; 585.00; 575.44; 576.19
225274; 581.25; 580.69; 577.88
225283; 578.81; 577.69; 583.31
225292; 582.00; 577.69; 578.25
225303; 588.75; 578.81; 577.69
225312; 578.06; 578.25; 576.56
225326; 579.94; 583.31; 576.00
225334; 576.19; 576.19; 578.62
225343; 578.62; 576.94; 577.31
225352; 582.00; 577.88; 578.44
225362; 578.44; 578.06; 576.56
225372; 580.69; 578.25; 577.69
225381; 579.94; 576.19; 576.38
225390; 581.62; 580.12; 578.81
225404; 577.88; 579.38; 577.88
225424; 585.00; 575.81; 577.31
225434; 575.06; 574.50; 580.88
225443; 586.31; 571.50; 577.88
225455; 583.31; 578.44; 577.12
225464; 575.81; 577.12; 578.44
225473; 580.12; 584.62; 578.81
225482; 580.50; 576.38; 576.56
225493; 581.81; 578.44; 575.81
225502; 580.50; 578.44; 576.00
225511; 580.31; 583.88; 578.44
225525; 579.94; 584.25; 580.12
225534; 574.69; 576.19; 583.31
225543; 588.19; 575.44; 579.38
225552; 580.88; 576.94; 582.19
225562; 583.31; 585.56; 576.38
225571; 579.56; 583.69; 585.19
225580; 582.56; 584.44; 579.19
225592; 582.94; 577.69; 577.12
225600; 582.56; 578.06; 578.25
225609; 578.62; 578.44; 584.06
225618; 586.50; 583.31; 585.00
225629; 586.12; 577.12; 579.94
225639; 578.81; 584.44; 578.44
225652; 578.25; 579.56; 575.44
225660; 578.62; 584.06; 580.12
225669; 581.44; 578.62; 578.44
225678; 584.25; 576.94; 575.81
225687; 578.62; 580.69; 576.38
225696; 584.06; 575.25; 576.94
225707; 579.19; 576.94; 575.44
225720; 581.06; 576.94; 577.88
225729; 581.44; 578.25; 576.00
225738; 586.50; 581.81; 576.19
225746; 581.81; 578.44; 578.25
225755; 582.00; 577.50; 578.25
225766; 578.81; 578.25; 584.25
225775; 578.06; 577.69; 579.00
225785; 588.19; 578.06; 583.69
225797; 587.06; 573.19; 576.38
225806; 571.69; 582.94; 578.62
225815; 579.94; 578.81; 578.62
225824; 579.56; 578.44; 580.50
225836; 586.31; 587.81; 585.00
225846; 574.50; 583.69; 575.62
225858; 577.50; 581.62; 576.38
225867; 576.38; 574.88; 575.81
225876; 581.25; 576.19; 578.62
225885; 580.69; 577.12; 578.81
225894; 578.81; 578.06; 577.12
225904; 581.62; 580.31; 576.75
225913; 587.81; 575.62; 584.81
225925; 580.88; 584.44; 577.12
225934; 576.38; 576.75; 575.62
225943; 582.38; 579.19; 586.88
225951; 580.31; 579.00; 584.62
225960; 580.12; 584.06; 577.88
225969; 580.88; 578.25; 584.06
225980; 578.81; 580.69; 575.81
225989; 581.25; 581.62; 578.44
226001; 578.81; 578.62; 583.69
226009; 578.81; 574.88; 576.56
226018; 586.69; 578.81; 584.44
226029; 578.81; 577.31; 584.25
226038; 579.38; 577.31; 580.12
226049; 582.00; 571.69; 584.06
226059; 582.75; 575.62; 579.00
226067; 579.56; 587.62; 575.81
226076; 579.00; 578.06; 580.69
226085; 585.75; 580.12; 578.62
226094; 581.62; 580.12; 584.06
226106; 581.06; 575.06; 574.12
226116; 575.44; 580.12; 584.06
226126; 585.38; 577.12; 577.50
226135; 579.38; 584.06; 578.81
226144; 573.94; 575.81; 578.81
226153; 582.56; 584.25; 576.19
226162; 581.62; 579.56; 578.44
226173; 577.50; 576.19; 578.44
226184; 575.62; 581.06; 576.00
226194; 584.44; 578.25; 576.38
226202; 576.94; 576.94; 576.00
226212; 580.12; 583.50; 575.81
226221; 578.25; 574.12; 578.06
226233; 580.88; 576.75; 584.62
226243; 578.81; 578.44; 584.44
226252; 580.12; 573.56; 576.94
226262; 580.69; 579.38; 575.62
226270; 582.56; 576.00; 577.50
226279; 580.50; 577.50; 577.50
226288; 585.75; 578.25; 578.81
226300; 585.00; 577.69; 578.06
226311; 574.50; 573.19; 580.50
226321; 585.56; 574.88; 577.88
226329; 573.00; 579.38; 577.50
226338; 588.19; 578.25; 578.44
226348; 586.88; 592.12; 578.62
226356; 580.69; 578.06; 578.25
226368; 578.81; 580.50; 578.81
226379; 579.19; 578.25; 578.25
226388; 577.31; 577.69; 578.62
226397; 580.69; 579.56; 578.62
226409; 580.50; 578.06; 575.25
226432; 573.56; 572.44; 575.44
226442; 573.38; 581.06; 586.12
226453; 579.00; 575.81; 576.19
226461; 574.69; 577.50; 582.19
226470; 581.62; 578.44; 576.00
226479; 579.19; 576.94; 578.06
226488; 585.94; 576.94; 578.25
226500; 580.31; 576.75; 584.25
226510; 581.44; 578.62; 580.12
226520; 577.50; 576.75; 582.75
226528; 578.06; 577.69; 577.88
226537; 581.44; 578.81; 577.88
226547; 577.88; 578.44; 576.19
226556; 588.00; 578.06; 575.62
226567; 581.44; 576.56; 580.31
226576; 580.31; 585.19; 576.00
226586; 582.38; 578.81; 577.69
226595; 583.88; 578.44; 578.62
226604; 585.56; 578.25; 577.88
226613; 580.31; 577.31; 578.81
226622; 586.12; 584.25; 578.62
226634; 579.94; 574.69; 577.12
226644; 582.19; 581.06; 576.00
226654; 587.62; 576.00; 576.19
226663; 573.38; 584.06; 578.06
226672; 578.62; 578.44; 576.75
226681; 579.94; 584.25; 578.62
226690; 578.81; 578.25; 578.44
226703; 583.31; 578.81; 580.31
226713; 576.00; 583.50; 578.25
226722; 583.88; 579.75; 579.00
226731; 581.25; 577.12; 576.19
226739; 577.50; 583.88; 580.69
226748; 581.25; 583.69; 578.62
226758; 580.12; 580.12; 578.62
226769; 574.50; 579.75; 578.81
226780; 580.31; 577.88; 578.81
226788; 577.69; 575.44; 584.25
226798; 587.44; 578.25; 578.81
226806; 583.69; 574.69; 578.25
226817; 582.56; 577.88; 575.81
226826; 580.31; 578.06; 584.81
226837; 580.12; 577.12; 584.25
226848; 585.94; 577.31; 575.62
226858; 570.00; 581.81; 578.44
226867; 587.81; 577.69; 578.25
226876; 578.25; 581.06; 578.81
226885; 582.00; 579.38; 578.62
226894; 579.19; 578.62; 578.81
226906; 580.12; 578.25; 582.00
226917; 576.19; 581.44; 581.81
226925; 577.88; 575.81; 582.38
226934; 582.75; 577.12; 576.75
226943; 581.25; 575.62; 578.44
226952; 581.81; 579.94; 578.44
226965; 580.69; 585.56; 581.06
226975; 576.56; 576.00; 578.25
226984; 582.00; 579.38; 578.62
226993; 585.38; 578.62; 580.50
227001; 574.88; 578.44; 578.06
227012; 585.19; 579.94; 576.19
227021; 579.94; 578.25; 583.88
227032; 588.00; 579.94; 575.81
227042; 577.31; 576.56; 578.25
227052; 581.25; 576.94; 582.38
227063; 579.75; 578.06; 589.69
227071; 577.69; 582.38; 584.25
227080; 585.56; 579.19; 578.25
227089; 579.38; 577.12; 576.19
227101; 582.19; 578.06; 575.25
227111; 583.31; 578.25; 584.44
227121; 580.31; 587.06; 579.19
227129; 578.62; 577.50; 576.75
227138; 581.62; 578.62; 576.75
227147; 579.00; 578.06; 578.81
227159; 579.19; 576.75; 583.31
227168; 577.12; 577.88; 577.69
227180; 584.81; 579.75; 578.62
227189; 578.25; 574.50; 576.38
227198; 582.00; 578.25; 578.06
227207; 579.94; 578.62; 578.44
227216; 590.06; 578.62; 584.06
227226; 577.50; 575.81; 585.19
227238; 576.94; 579.94; 575.81
227248; 579.00; 581.81; 578.44
227258; 577.88; 576.56; 581.06
227267; 581.25; 581.81; 578.44
227275; 581.25; 578.62; 578.25
227284; 579.94; 581.06; 578.25
227293; 579.38; 578.44; 579.00
227306; 583.88; 578.06; 575.81
227315; 573.19; 578.44; 578.81
227326; 584.06; 580.31; 574.88
227334; 580.50; 575.81; 578.81
227343; 581.06; 582.56; 577.69
227352; 578.62; 576.75; 582.19
227361; 578.62; 578.06; 580.50
227373; 578.06; 578.06; 578.44
227383; 578.81; 576.56; 578.44
227394; 575.44; 579.56; 578.62
227406; 583.12; 578.81; 578.06
227425; 579.38; 574.12; 575.62
227436; 575.06; 580.12; 577.88
227446; 580.88; 578.25; 578.25
227456; 578.81; 580.88; 576.19
227464; 578.06; 577.31; 584.62
227474; 580.88; 586.88; 578.25
227482; 580.31; 577.50; 577.88
227491; 579.75; 576.00; 583.88
227503; 580.12; 575.06; 578.44
227513; 577.69; 578.25; 576.19
227523; 578.81; 575.62; 577.50
227532; 579.94; 578.25; 576.19
227541; 582.19; 576.56; 576.38
227550; 582.38; 578.81; 580.50
227559; 580.88; 578.81; 579.00
227570; 579.94; 576.19; 578.25
227581; 584.25; 579.00; 578.25
227590; 582.38; 584.25; 578.25
227599; 576.56; 578.81; 582.19
227608; 581.62; 578.81; 576.19
227619; 587.06; 582.56; 581.62
227627; 575.25; 579.19; 578.62
227639; 576.00; 578.81; 576.00
227649; 580.69; 578.62; 578.06
227658; 585.75; 577.69; 577.88
227667; 577.69; 576.38; 577.69
227677; 579.56; 585.56; 577.69
227685; 581.62; 578.25; 578.06
227697; 581.81; 578.44; 585.00
227707; 578.06; 576.94; 577.12
227717; 581.44; 578.62; 578.25
227725; 579.75; 577.12; 575.81
227734; 579.94; 580.50; 584.25
227743; 579.75; 578.62; 576.00
227752; 579.94; 578.06; 578.25
227764; 581.62; 577.12; 575.81
